,Tweet,Sentiment
13934,@Rksharm72077106 @MuslimXDiff @TarekFatah Ye Dharam Ke chalane walon ne likha Hai . Iska सार्वभौमिक रूप से ( Univers … ,neutral
13935,@Taxidri45445769 @mujworld @RahulGandhi @BhootSantosh @kaur0211 @SanjayAzadSln Sir g modi lehar nahi hai ye toh chu … ,negative
13936,World cup Pakistan jitega ,positive
13937,RT @UTPALKUMARGHOS6 @RambabuRss @92mhq6QNslesNLP JAI SHREE RAM JAI BAJRANGBALI HAR HAR MAHADEV   ,positive
13938,@KavosYT I hate how demanding and desperate he is just to find any dirt on Deji no matter how bad it is The girl … ,neutral
13939,Allah he izat dainy wala hai or Allah he zilat dainy wala hai Tum jitne marzi Batain kar lo mojhy koi fikar ni ha #Fake_Text 😆😆   ,neutral
13940,@NitishKumar Ekma parkhand k saraw gaw me nichali jati k logo pass sadak ki subidha hai nhi . Or to or choti se gal … ,negative
13941,@yashisharmaa I am not against bjp govt kaam kare dhang se to kisse problem hogi bjp haryana govt is good even t … ,positive
13942,Wo bolenge tumhe har baat pe apna ... tum as use unki ek buri aadat samjh lena !! 🙂🙂🙂💔 #shayari #love #pyaar … ,neutral
13943,bol ā duk ā n-d ā r ki ky ā ch ā hiye tumhe ñ jo bh ī kahoge mer ī duk āñ par vo p ā oge mai ñ ne kah ā ki kutte ke kh ā ne k ā cak … ,neutral
13944,@TalatHussain12 Jal jal k khak hojana is bandy ne bechary ko geo se laat pari hai tab se koi channel rakhta he ni isko   ,positive
13945,@qqaiser23 Are waah Aacha lga dkh kr 🙂☺️ Waise hi humlogo ko Pakistan ke log se problem nhi bus aatankwadi se hai   ,neutral
13946,RT @koleendallas magreretake o hindi cheers to all of us for surviving another school year a year of growth & maturity meeting new peop …   ,positive
13947,Sara jahaan dekh liya Na mili mjhko baap jesi khalis muhabbat ( To my dearest baba ) I pray God bless you with highest rank in jannah   ,positive
13948,@rehman_burki @NoorAhmadKhan1 Sir is me koi shak nahi k aap ne un bachio k lye bhi dukh mehsoos kya ho ga   ,neutral
13949,@HardikPatel_Ab tum chutiya log Jo apne aap ko berojgar kehte ho kahoge ki mujhe jaan ka khatra hai kyuki BJP ko t … ,negative
13950,@rssurjewala @INCIndia 1 month ke liye hi kyu hamesha ke liye band kijiye kyuki us se aapka koi fayada nahi hai is … ,neutral
13951,Dikkat Hoti Hai Yaha Logo KO . Humare Kaale Pehnave Se . Bhul Jate Hai Log Ki Chand Raat Ke Andhere Me Hi Dil Lubhata H … ,neutral
13952,@vaishnavimac Hiiii doll mom ibam ur big f @@n mom ivask u some about my life 😫🙏🙏💓🙏🙏 inbox me please m hmesa apke ley … ,positive
13953,MY BANANA BREAD LOOKS SO GOOD GORDON RAMSEY MOVE OUT THE WAY ,neutral
13954,@pandeyji796 @ZAbbasOfficial @Elmakapelma Or yeh uski beti ka khud ka decision hai achay buray ki samaj d hui hai … ,positive
13955,RT @DevrajS79182012 Keshav P Morya ji upp 2013 bharti jald se jald puri kra do candidates me bahut naraji hai bharti puri na hone ko lek …   ,negative
13956,@imJRK_4 Ummid don't post it . Warna selectors will select Stuart Binny again . P   ,neutral
13957,RT @vikramaditya01 @ZeeNewsHindi Maintenance kon Dega Metro or Bus ki ye or iski party Barbad karke rahega Delhi ko Chor or kuch Nahi lo …   ,neutral
13958,RT @PplOfIndia Ms @AtishiAAP might have have done super work in education in Delhi but Modi has done superb work in all fields - from edu …   ,positive
13959,@MediaCellPPP Acha kkya nahi diya muqaa .. Pehly bol k govt ka jaeab suny baghir jooty chorr k bhaag jo jaty ho assembly sy   ,neutral
13960,@VinayDw86398158 Hindu Muslim karne wale Kutte Itna nafrat h Muslim se to pure Hindustan ke Muslim ko marwa de modi … ,negative
13961,Yrr tume bada Rona AA RHA tum hi kehte the na freedom of speech honi chahiye usne bhi bol diya jaise tum kanhiya ke … ,neutral
13962,@holybilal Ye din kabhi ni aaega We love our Army Nd we ll stand with our Army Insha Allah   ,positive
13963,@narendramodi Modi ji i am the biggest fan of u . Lekin pichle 45 salo m India itni berojgari kb nhi hui . Dear modi j … ,positive
13964,Bhosriwale tuchiye ki chhati nasal dalle tu haara hai betiykhod teri toh shaamat hai ab thuk bhi tujpe thukne se ma … ,negative
13965,@KapilMishra_IND @ana9mika Kapil bhai Ek idea h ... 1 Lac Tweets jisme Jai Shri Ram Likha ho Mamta ji ko bhejo ...… ,positive
13966,@irobertvadra Chor ko jail jaane ka koi dar nahi rehtha hai na raabart ...😂😂 best of luck aane waala jail life !   ,neutral
13967,@virendersehwag sir no 4 pr ajinkya rahane kya best option ni ho skte the ?   ,neutral
13968,#ICCWorldCup2019 me #Pakistan #Bangladesh #Afghanistan #SriLanka aur Kedar Jadhav Sirf England ghumne gaye hain   ,neutral
13969,RT @nct_charts NCT’s fastest album to 100000 on Hanteo 📈 NCT 127 – WE ARE SUPERHUMAN 3 days NCT DREAM – We Go Up 3 days NCT 127 – Regu …   ,neutral
13970,@WeUttarPradesh @gondapolice @Uppolice Up me CM Ajay visht ka ramraj chalrha hai . Jo RSS BJP ka birodh Karega uski … ,neutral
13971,Patra sir u r our role model . Salute to u sir an ESM .. stay with full Josh .. janta apke saath hai sir .. Jai Sri Ram ..   ,positive
13972,@JM_Scindia Sindhiaji Desh mein Aag nahi lagi hai . Election Results aane ke bad Cong mein Aag lagi hai Aur Wo Jan … ,neutral
13973,everyone in my family is so kanjoos koi eidi nahi deta like bro qabar me le kar jaogay kya ye paise ??? give it to m … ,negative
13974,@Rabipirzada Wo tere duabai ke kharche wo tery makeup ke kharche . 😏 Wo tere mehange designers ke jhore .. Aur kiya … ,neutral
13975,@varnishant Modi ji par jitna kheechad uchaloge utne kamal khilenge . tera aukaat hi kya hai re . ,neutral
13976,@RasheedAhmadJo1 @TalatHussain12 Apna kibla dorust krny k ley logon Ka kibla Nahi dakhna Chahiye warna ap Ka kibla b ghalat ho Sakta hy   ,neutral
13977,@anand_barun @SanjayAzadSln Nahi samjha bhai ye neta log ab rumours party ke member hain Mota hathi ho gaya hai janta ka khake   ,negative
13978,@anjanaomkashyap aap se umid krta hu ki aap main problems me shows kre ge na ki hindu aur muslim pe Logo ke bitch … ,positive
13979,@manakgupta Gupta ji chunav khatm hote hi ab journalist ban Gaye hain factual news report Kar rahe hain .   ,negative
13980,@narendramodi ApKo hamare pradesh ki sabhi matao ki or se bhut bhut aashirvad specially for my grandmother hamari d … ,positive
13981,@0ye__froggy Haha bs 2015 ma mein Urdu ka lecturerar hota tha ma meri poetry sy logo k dill Milne lgye preem hone l … ,neutral
13982,@AamAadmiParty Pichli war Jo galti ho gyi thi yaha Delhi mai wo iss baar ni hogi Kiran bedi jaise CM ko hum miss Ka … ,neutral
13983,@MohammadS_Ali9 @MamataOfficial Tum khud wo clip dekho dhyaan se tum jaiso ko hi khus karne me laagi hai ye aunty .… ,neutral
13984,Sri Narendra Modi Ji Jay Jay Kara BJP in 21 states Form Govt ' Victory Th ... ,positive
13985,Well beginning ..... DESH ME KISIKO BHI DARR MEHSUS HO TO CALLING SHAH HMOINDIA . Sardar 2 ,negative
13986,@Tumhara_Bap @nooobmaster69_@callme_yourDad bsdk chutiya homobakchod .. do you even know what ( joke ) is   ,negative
13987,@Varun_dvn You need Love Haa ? WE ARE ALWAYS THERE TO SHOWER ON YOU ,positive
13988,@RuchiTi20300514 @PMOIndia aisa kuch N hai villagers are saying that '' NOON ROTI KHAYENGE MODI KO JITAYENGE '' jai bhajpa tai bhajpa   ,positive
13989,RT @confusedarmy_HAPPY PRIDE MONTH !!!!!🌈🌈 THIS IS FIRST PRIDE MONTH IN INDIA EVER SINCE THE ABOLITION OF SEC 377 SO WHAT IM TRYING TO SAY …   ,neutral
13990,@Rana_irfannawab @AonAbbasPTI Imran khan ko samjo 126 din me jin logo ne samja wo aaj stage per ha Jinho ne nahi sa … ,positive
13991,Baimaan tera Ajay Singh Cheating baaj Teri Airlines .. Saale Chutiya banane ke liye Baithe ho .. Jakar Station me Bhi … ,neutral
13992,@MirMAKOfficial Hahha YE narrative to @Asad_Umar sb aur PTI walon na start ki thi k halat bahut kharab han 🤔 aur y … ,neutral
13993,Modi ji aur mantri mandal ke shabhi mantriyo ko Desh ke punah sarkar sthapna par lakh lakh badhai . Bharat mata ki j … ,positive
13994,@brawling_virago @vanish_forever Urdu bhi chalega is badsurat lady ko par hindi nahi   ,positive
13995,Yeh unchaiya bhi bahut kam hai Vikas Vocalist ke mahan talent ke aage Meri dil se shubhkamnaaye Vikas tum sada a … ,positive
13996,@ashokgehlot51 Are jo exam pending hai wo clear karao sir July August tak   ,neutral
13997,RT @sariyal_kurii Es dafa eid ki khushii se zadaa us k bad aney wale exam ka khooufff zadaa hai yarrrr 😭💔😐🤦 Nahii parha jara 😁😐 #Sariyal ✌❣   ,neutral
13998,@AMISHDEVGAN Amish Devgan bhai main aap se Kehna Chahta Hoon Modi ji ko samajhne ke liye Insaan ko Bharat Mata ko … ,negative
13999,No buzz for world cup this time .... isse zyada attendance ipl m hoti h   ,neutral
14000,@ppbajpai Harami kutte kab sudhrega be Tu sale Kuch to sharam Kar dalle pure desh ki barbadi hone ke baad sukun … ,negative
14001,RT @PenduShehari Confluence of Indus and Zanskar at Nimu is a fav spot in this route . Fascinated by the spectacular change of colour of bo …   ,positive
14002,RT @SmartStrategist Hindi ( actually urdu ) news ; Bangal ke chappal chor Kaun hai ? Aaj ki taaza khabar SJW media outletSubaltern bong moolni …   ,neutral
14003,@ashsmile2k5 @urbandictionary Now they'll definitely reply bc itna khatarnak dhamki aaj tak kisine nahi diya hoga you're lit 🔥   ,negative
14004,Yaar wo haar jaien tou hum ooper chalay jaein gy this is not a bounce back ? This is not retaliation brother . Hum t … ,neutral
14005,@Liyakat_Dayar18 @Akshay_Brigade Esa bolke ye SO nhi kr rha arnav dekho ... SO na karne ki ninja technique 😂   ,neutral
14006,@sardanarohit Sardana ji aapne Cong ko ghreneka kaunsa mauka choda hai sir Jabbi vipaksh ke waqthaar aata hai jo a … ,neutral
14007,Jai Shri Ram @PMOIndia 🙏 Jai Shri Ram @myogiadityanath 🙏 Jai Shri Ram @MamataOfficial 🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩🚩 theek sachey ?   ,positive
14008,@95bataloo @Sun_shine_glows Backbenchers bs itna hi bolunga gussa krty h maashaAllah Tere gussa krne m do raiii nhy h   ,neutral
14009,@narendramodi Modi ji jaiye aasirwaad lekar aaiye aur ghotalebaaz guiness securities ltd ka md kamal kothari ko jai … ,negative
14010,RT @AKShalmeen24 @Saj_PakPassion Drugs leta he BC dope test karao 4 sal k lye bahir hoga .   ,negative
14011,RT @jaeIeon public speaker goodmorning everyone ! the crowd goodmorning ps oh come on y’all can do better than that GOODMORNINGG !…   ,neutral
14012,@shandershow Since you’re a hip hop head like I am I have a question for you . I was listening to the Nas Made You … ,neutral
14013,@Shayri_Here @kanhaiyakumar To fir jo Atankwadi uski Jaat musalman q hoti or jo all ready musalman h woh yeh baat q … ,negative
14014,Sir media ne decide kr hi liya he ki congress mukt to debate bhi mukt hokr hi kr lo vese kha suni gyi patrkar aks … ,negative
14015,@Irrelevantazzi Yeh baat bhi theek hai 😁😁 But it looked really cool well done you   ,positive
14016,Women Power Smriti Irani Ko Dher Saari Subhkamnaye ... We all proud of u mam ..#HarGharModi ✌️✌️✌️✌️.@smritiirani @BJP4India @narendramodi   ,positive
14017,@ImranKhanPTI insha'Allah Imran saab Mai indain hu 🇮🇳 mai ap ko tahe dil se khushamdid kehta hu Allah ap ko har waq … ,positive
14018,@anjali6975 @Komal__bhatiya Teri maa ka bhosda banaya tha yahi .. Bhul gyi kya madrchod rand .. Kese chilla chilla ka … ,negative
14019,@dreamgirlhema @myogiadityanath @UIDAI @ceo_uidai @UIDAILucknow @BJP4India sir my wife aadhar need to be updated wi … ,neutral
14020,@sardanarohit Tu kutta hi rahega bjp ka .. Kbtk chatega bjp ki .. Himmat h to ravish kumar ji prasun ji jaise journa … ,negative
14021,Islam Ka Dehshat Gardi Se Koi Talluq Nahi OIC Kashmir or Palestine K Awam Ka Sath Day Muslim Dunya K Khilaf Mazali … ,neutral
14022,@waglenikhil tere jaise chutiye jab faltoo ki bayan baazi karenge to modi supporter chup nahi baithenge uska jaw … ,negative
14023,@His_Khaleesi Mai Sorry nai Bolny wala kyun ky sorry bolna cheezain kharab krta hai 😂😂... Or Proud is liay ky tu jaa … ,neutral
14024,RT @mohitsaini7915 #UnlockYourInnerPower Good Mrng Pyare Papa @Gurmeetramrahim ji Bless everyone with maximum sewa Simran Parmarth And Su …   ,neutral
14025,Wait Congress or Rahul ko bhi acknowledge karenge re ham itne bhi senseless nahi hai hamare pas generosity foot fo … ,neutral
14026,@ReallySwara Yarr swara jese idiot ko hamara desh kese dardast kr rha hai isko pakistan ke kothe per hona chaihye w … ,negative
14027,RT @le_designs1 Coming through bayan sallah insha Allah You can start placing orders DM if interested thank you Rt d hustle plz ,neutral
14028,@Le_Me_Doctorr There are no lallu teams in this world cup   ,neutral
14029,@pushpendrakum Had toh tab ho gayi jab @aajtak kehta h “ Iss time ki badi khabar Modi ki maa Aaj Tak per bharosa ker … ,neutral
14030,@Pro_player50 nahi choti team match jeet ri hoti to abi Pakistan west indies or Afghanistan se haari nhi hoti 😂   ,positive
14031,@BBCHindi Suwar ki Aulad British Media tujhe bahut chinta ho rahi hai . Jitna India KO tum harami ne banta aur lutta … ,negative
14032,@numbbsoul @ahadk21 @MysticIntel @IAF_MCC Imran khan katora leke ghoom raha hai poori duniya me allah ke naam pe d … ,negative
14033,@News18India jo islaam maante hai kuchh bhi ho malichh bahut hote hai wo kuchh bhi ho sakte hai manusya nahi ho sak … ,negative
14034,RT @akm42561907 JAI SRIKRISHNA 🔯🔯🔯🔯🔯🔯🔯🔯🔯🔯🔯 bhagwan se pyaar karoge 💮💮💮💮💮💮💮💮💮 Toh kiya gaaye karma k fall 🌸🌸🌸🌸🌸🌸🌸🌸🌸 Paramatma arpit kar s …   ,positive
14035,@Muhamma37196903 @YouTube @TSeries Pakistani nalle itna darte hai humse ki apna chehra bhi nahi lagate profile pic … ,negative
14036,@aapkadharam Lots of love to you Dharam ji !!! You are a true ICON of NEVER DYING SPIRIT . SON of soil and always a … ,positive
14037,@Rajkumar982622 @PrakritiSharma_@MamataOfficial Yahi toh main poochh rha hu Agar WB ka aadmi Jai shree ram bole to … ,neutral
14038,Chhup ek dum chhup bhosdk kitna footage khayega omg omg kar ke bc bada aaya trade analyst bane 😬 ,neutral
14039,Kch sharam haya he ni hai kch paiso ke khatir pakistan ki betiyon ki izzat nilaam ho rhi hai kaha sogai ha Govt na … ,negative
14040,@NIAZIDOG_1 @TalhaGhouri786 @HamidMirPAK ye qoum parast logo lanat tum sb per tum hi sb se baray namak haram ho   ,neutral
14041,@fahadmustafa26 @SarfarazA_54 Assalamo alikum safi Bhi hum inshallah world cup jete g mujha pora bharosa h Allah ki … ,positive
14042,@RANAUTKANGNAHP Kangana aaj apki manikarnika dekhi aap sach me jhasi ki rani lag rahi thi you are my best actress … ,neutral
14043,I want a girl jo bus khud bolti jae aur me cup kr k sunta rao 😂   ,neutral
14044,@narendramodi Plz Modi ji hum hindustanio ke liye Kuch krye Modi ji hme aapse Puri ummid h Bengal ko Pura world Ka … ,positive
14045,RT @Rakeshtimex @sherryontopp Sidhu ji Suna tha sardar baat k pakke hote hai kya hua AAP saradar nahi ya baat ke pakke nahi ,negative
14046,@im_iron_man__@musicbeatsform Sab jagah mAin help nahi kar sakati khud karana sikho 🤨   ,neutral
14047,Modi is desh ke liye abtak ke sabse best prime minister hainHamare desh ko aisa hi Pradhan mantri chahiye Jo sabka … ,positive
14048,RT @tubirfess 2beer ! Dah bikin bangsa terpecah belah Taunya barang buktinya cuma begini Ok mahasiswa kita skripsi pakai sumber internet …   ,neutral
14049,@RadheRadhe_65 @Sumitji85276091 Ka btaye ........ BJP election jeet gyi ... pappu phir entertain krega sabi ko .... bs 😝😝   ,positive
14050,@RJDforIndia @yadavtejashwi Abe 9vi fail tere yaha aake log Bolte the is chutiye ka bakwas sunne aye hai aur Bol … ,positive
14051,@CuteHindu @Alia64766358 @PJkanojia @FromLah0re Sirf ek modi aisa terrorist ha jis ny hazaron Muslims ka khon kia .… ,negative
14052,RT @SomenMitraINC I wanted to congratulate @ysjagan on becoming CM of Andhra Pradesh I knew his father very well YSR ji was a great leade …   ,positive
14053,Dear @smiritiirani phr se 12th pass hi reh gyin .. BJP walon ne aur bikaau media ne 5 saal pehle cheekh cheekh kr Gr … ,neutral
14054,@dr_satyapal Congratulations sir ji App ke sat sat hamne bhi bahut mahnat kri tabhi hmko vijay hasil hue App Baghpa … ,positive
14055,@drharshvardhan ji pranam sir ..... ayush homoeopathy doctors ki jagah govt bsc gnm nursing ko community health offi … ,neutral
14056,@BeingSalmanKhan 2nd request ..... Kindly look once sir @Bharat_TheFilm Jai hind sir 🇮🇳 Meri didi ki ladki hai Bahu … ,neutral
14057,@MP_Meerut @narendramodi @AmitShah Iss Barr sirf modi ji k naam s vote mile hai .. bhooliyega nahi ... kaam kuch bh … ,positive
14058,@NidaMalik55 I LOVE YOU Soo MUCH 4 year hogye humarai Dostiii ko tujhe main itnaaa sa bhi Change nhiii aaya … ,positive
